year,quarter,level,entity,registered_users
2024,4,states,madhya pradesh,32876660
2024,4,states,telangana,31726856
2024,4,states,andhra pradesh,29984431
2024,4,districts,bengaluru urban,18101416
2024,4,districts,pune,12734314
2024,4,districts,thane,7300941
2024,4,districts,mumbai suburban,6875379
2024,4,districts,rangareddy,5988320
2024,4,districts,hyderabad,5916910
2024,4,districts,ahmedabad,5702922
2024,4,districts,chennai,5541760
2024,4,districts,jaipur,5371681
2024,4,districts,north twenty four parganas,5085095
2024,4,pincodes,201301,964283
2024,4,pincodes,421302,871910
2024,4,pincodes,110059,826819
2024,4,pincodes,500072,755978
2024,4,pincodes,452001,709324
2024,4,pincodes,410501,683435
2024,4,pincodes,560068,663903
2024,4,pincodes,121004,661818
2024,4,pincodes,201009,660474
2024,4,pincodes,110092,654020
2018,1,districts,south andaman,5846
2018,1,districts,north and middle andaman,632
2018,1,districts,nicobars,262
2018,1,pincodes,744103,1608
2018,1,pincodes,744101,1108
2018,1,pincodes,744105,1075
2018,1,pincodes,744102,1006
2018,1,pincodes,744104,272
2018,1,pincodes,744202,237
2018,1,pincodes,744112,215
2018,1,pincodes,744301,207
2018,1,pincodes,744107,196
2018,1,pincodes,744211,156
2018,2,districts,south andaman,8143
2018,2,districts,north and middle andaman,911
2018,2,districts,nicobars,351
2018,2,pincodes,744103,2188
2018,2,pincodes,744101,1521
2018,2,pincodes,744105,1492
2018,2,pincodes,744102,1419
2018,2,pincodes,744104,396
2018,2,pincodes,744202,343
2018,2,pincodes,744112,299
2018,2,pincodes,744107,293
2018,2,pincodes,744301,273
2018,2,pincodes,744211,240
2018,3,districts,south andaman,10474
2018,3,districts,north and middle andaman,1208
2018,3,districts,nicobars,467
2018,3,pincodes,744103,2741
2018,3,pincodes,744101,1978
2018,3,pincodes,744105,1935
2018,3,pincodes,744102,1803
2018,3,pincodes,744104,507
2018,3,pincodes,744202,446
2018,3,pincodes,744112,388
2018,3,pincodes,744107,384
2018,3,pincodes,744301,372
2018,3,pincodes,744211,327
2018,4,districts,south andaman,13133
2018,4,districts,north and middle andaman,1553
2018,4,districts,nicobars,536
2018,4,pincodes,744103,3373
2018,4,pincodes,744101,2498
2018,4,pincodes,744105,2416
2018,4,pincodes,744102,2231
2018,4,pincodes,744104,634
2018,4,pincodes,744202,554
2018,4,pincodes,744107,548
2018,4,pincodes,744112,496
2018,4,pincodes,744211,433
2018,4,pincodes,744301,425
2019,1,districts,south andaman,15961
2019,1,districts,north and middle andaman,2013
2019,1,districts,nicobars,622
2019,1,pincodes,744103,4136
2019,1,pincodes,744101,3030
2019,1,pincodes,744105,2994
2019,1,pincodes,744102,2667
2019,1,pincodes,744104,756
2019,1,pincodes,744202,753
2019,1,pincodes,744107,667
2019,1,pincodes,744112,585
2019,1,pincodes,744211,524
2019,1,pincodes,744301,488
2019,2,districts,south andaman,18621
2019,2,districts,north and middle andaman,2417
2019,2,districts,nicobars,693
2019,2,pincodes,744103,4748
2019,2,pincodes,744101,3631
2019,2,pincodes,744105,3547
2019,2,pincodes,744102,3008
2019,2,pincodes,744202,885
2019,2,pincodes,744104,878
2019,2,pincodes,744107,787
2019,2,pincodes,744112,672
2019,2,pincodes,744211,633
2019,2,pincodes,744301,534
2019,3,districts,south andaman,20518
2019,3,districts,north and middle andaman,2662
2019,3,districts,nicobars,751
2019,3,pincodes,744103,5218
2019,3,pincodes,744101,4026
2019,3,pincodes,744105,3920
2019,3,pincodes,744102,3250
2019,3,pincodes,744202,982
2019,3,pincodes,744104,975
2019,3,pincodes,744107,885
2019,3,pincodes,744112,765
2019,3,pincodes,744211,701
2019,3,pincodes,744301,575
2019,4,districts,south andaman,22202
2019,4,districts,north and middle andaman,2955
2019,4,districts,nicobars,803
2019,4,pincodes,744103,5637
2019,4,pincodes,744101,4321
2019,4,pincodes,744105,4277
2019,4,pincodes,744102,3485
2019,4,pincodes,744202,1087
2019,4,pincodes,744104,1062
2019,4,pincodes,744107,953
2019,4,pincodes,744112,812
2019,4,pincodes,744211,783
2019,4,pincodes,744301,611
2020,1,districts,south andaman,24174
2020,1,districts,north and middle andaman,3315
2020,1,districts,nicobars,879
2020,1,pincodes,744103,6108
2020,1,pincodes,744101,4689
2020,1,pincodes,744105,4684
2020,1,pincodes,744102,3727
2020,1,pincodes,744202,1216
2020,1,pincodes,744104,1154
2020,1,pincodes,744107,1062
2020,1,pincodes,744112,889
2020,1,pincodes,744211,886
2020,1,pincodes,744301,669
2020,2,districts,south andaman,27626
2020,2,districts,north and middle andaman,4100
2020,2,districts,nicobars,984
2020,2,pincodes,744103,6804
2020,2,pincodes,744105,5479
2020,2,pincodes,744101,5365
2020,2,pincodes,744102,4066
2020,2,pincodes,744202,1475
2020,2,pincodes,744104,1333
2020,2,pincodes,744107,1252
2020,2,pincodes,744112,1039
2020,2,pincodes,744211,1036
2020,2,pincodes,744205,806
2020,3,districts,south andaman,34833
2020,3,districts,north and middle andaman,5355
2020,3,districts,nicobars,1147
2020,3,pincodes,744103,8318
2020,3,pincodes,744105,7007
2020,3,pincodes,744101,6881
2020,3,pincodes,744102,4919
2020,3,pincodes,744202,1965
2020,3,pincodes,744104,1718
2020,3,pincodes,744107,1710
2020,3,pincodes,744112,1372
2020,3,pincodes,744211,1279
2020,3,pincodes,744205,1008
2020,4,districts,south andaman,43908
2020,4,districts,north and middle andaman,7076
2020,4,districts,nicobars,1412
2020,4,pincodes,744103,10408
2020,4,pincodes,744105,8962
2020,4,pincodes,744101,8593
2020,4,pincodes,744102,5882
2020,4,pincodes,744202,2711
2020,4,pincodes,744107,2346
2020,4,pincodes,744104,2167
2020,4,pincodes,744112,1761
2020,4,pincodes,744211,1579
2020,4,pincodes,744205,1346
2021,1,districts,south andaman,48352
2021,1,districts,north and middle andaman,7833
2021,1,districts,nicobars,1573
2021,1,pincodes,744103,11416
2021,1,pincodes,744105,9934
2021,1,pincodes,744101,9457
2021,1,pincodes,744102,6395
2021,1,pincodes,744202,3005
2021,1,pincodes,744107,2586
2021,1,pincodes,744104,2383
2021,1,pincodes,744112,1940
2021,1,pincodes,744211,1774
2021,1,pincodes,744205,1505
2021,2,districts,south andaman,51903
2021,2,districts,north and middle andaman,8493
2021,2,districts,nicobars,1699
2021,2,pincodes,744103,12268
2021,2,pincodes,744105,10668
2021,2,pincodes,744101,10120
2021,2,pincodes,744102,6837
2021,2,pincodes,744202,3261
2021,2,pincodes,744107,2783
2021,2,pincodes,744104,2573
2021,2,pincodes,744112,2083
2021,2,pincodes,744211,1904
2021,2,pincodes,744205,1626
2021,3,districts,south andaman,55873
2021,3,districts,north and middle andaman,9263
2021,3,districts,nicobars,1846
2021,3,pincodes,744103,13198
2021,3,pincodes,744105,11480
2021,3,pincodes,744101,10866
2021,3,pincodes,744102,7313
2021,3,pincodes,744202,3543
2021,3,pincodes,744107,3027
2021,3,pincodes,744104,2777
2021,3,pincodes,744112,2250
2021,3,pincodes,744211,2055
2021,3,pincodes,744205,1771
2021,4,districts,south andaman,59807
2021,4,districts,north and middle andaman,10002
2021,4,districts,nicobars,1971
2021,4,pincodes,744103,14127
2021,4,pincodes,744105,12300
2021,4,pincodes,744101,11623
2021,4,pincodes,744102,7813
2021,4,pincodes,744202,3815
2021,4,pincodes,744107,3247
2021,4,pincodes,744104,2962
2021,4,pincodes,744112,2411
2021,4,pincodes,744211,2200
2021,4,pincodes,744205,1902
2022,1,districts,south andaman,63487
2022,1,districts,north and middle andaman,10720
2022,1,districts,nicobars,2081
2022,1,pincodes,744103,15011
2022,1,pincodes,744105,13070
2022,1,pincodes,744101,12300
2022,1,pincodes,744102,8271
2022,1,pincodes,744202,4107
2022,1,pincodes,744107,3455
2022,1,pincodes,744104,3146
2022,1,pincodes,744112,2552
2022,1,pincodes,744211,2344
2022,1,pincodes,744205,2034
2022,2,districts,south andaman,66959
2022,2,districts,north and middle andaman,11379
2022,2,districts,nicobars,2192
2022,2,pincodes,744103,15799
2022,2,pincodes,744105,13791
2022,2,pincodes,744101,12947
2022,2,pincodes,744102,8709
2022,2,pincodes,744202,4361
2022,2,pincodes,744107,3674
2022,2,pincodes,744104,3319
2022,2,pincodes,744112,2700
2022,2,pincodes,744211,2471
2022,2,pincodes,744205,2162
2022,3,districts,south andaman,70445
2022,3,districts,north and middle andaman,11897
2022,3,districts,nicobars,2300
2022,3,pincodes,744103,16666
2022,3,pincodes,744105,14503
2022,3,pincodes,744101,13649
2022,3,pincodes,744102,9148
2022,3,pincodes,744202,4572
2022,3,pincodes,744107,3868
2022,3,pincodes,744104,3493
2022,3,pincodes,744112,2837
2022,3,pincodes,744211,2577
2022,3,pincodes,744205,2268
2022,4,districts,south andaman,73692
2022,4,districts,north and middle andaman,12361
2022,4,districts,nicobars,2389
2022,4,pincodes,744103,17406
2022,4,pincodes,744105,15185
2022,4,pincodes,744101,14337
2022,4,pincodes,744102,9591
2022,4,pincodes,744202,4760
2022,4,pincodes,744107,4051
2022,4,pincodes,744104,3647
2022,4,pincodes,744112,2975
2022,4,pincodes,744211,2679
2022,4,pincodes,744205,2358
2023,1,districts,south andaman,77052
2023,1,districts,north and middle andaman,12941
2023,1,districts,nicobars,2491
2023,1,pincodes,744103,18209
2023,1,pincodes,744105,15848
2023,1,pincodes,744101,15006
2023,1,pincodes,744102,10033
2023,1,pincodes,744202,4993
2023,1,pincodes,744107,4239
2023,1,pincodes,744104,3795
2023,1,pincodes,744112,3141
2023,1,pincodes,744211,2792
2023,1,pincodes,744205,2480
2023,2,districts,south andaman,80112
2023,2,districts,north and middle andaman,13600
2023,2,districts,nicobars,2617
2023,2,pincodes,744103,18944
2023,2,pincodes,744105,16488
2023,2,pincodes,744101,15562
2023,2,pincodes,744102,10387
2023,2,pincodes,744202,5239
2023,2,pincodes,744107,4425
2023,2,pincodes,744104,3937
2023,2,pincodes,744112,3261
2023,2,pincodes,744211,2917
2023,2,pincodes,744205,2605
2023,3,districts,south andaman,83305
2023,3,districts,north and middle andaman,14216
2023,3,districts,nicobars,2734
2023,3,pincodes,744103,19673
2023,3,pincodes,744105,17171
2023,3,pincodes,744101,16188
2023,3,pincodes,744102,10799
2023,3,pincodes,744202,5480
2023,3,pincodes,744107,4591
2023,3,pincodes,744104,4082
2023,3,pincodes,744112,3382
2023,3,pincodes,744211,3033
2023,3,pincodes,744205,2716
2023,4,districts,south andaman,86348
2023,4,districts,north and middle andaman,14813
2023,4,districts,nicobars,2817
2023,4,pincodes,744103,20431
2023,4,pincodes,744105,17824
2023,4,pincodes,744101,16772
2023,4,pincodes,744102,11155
2023,4,pincodes,744202,5700
2023,4,pincodes,744107,4759
2023,4,pincodes,744104,4224
2023,4,pincodes,744112,3496
2023,4,pincodes,744211,3141
2023,4,pincodes,744205,2822
2024,1,districts,south andaman,89907
2024,1,districts,north and middle andaman,15539
2024,1,districts,nicobars,2965
2024,1,pincodes,744103,21242
2024,1,pincodes,744105,18563
2024,1,pincodes,744101,17431
2024,1,pincodes,744102,11589
2024,1,pincodes,744202,5978
2024,1,pincodes,744107,5006
2024,1,pincodes,744104,4398
2024,1,pincodes,744112,3629
2024,1,pincodes,744211,3292
2024,1,pincodes,744205,2975
2024,2,districts,south andaman,93421
2024,2,districts,north and middle andaman,16183
2024,2,districts,nicobars,3083
2024,2,pincodes,744103,22049
2024,2,pincodes,744105,19314
2024,2,pincodes,744101,18110
2024,2,pincodes,744102,12053
2024,2,pincodes,744202,6212
2024,2,pincodes,744107,5184
2024,2,pincodes,744104,4570
2024,2,pincodes,744112,3761
2024,2,pincodes,744211,3409
2024,2,pincodes,744205,3090
2024,3,districts,south andaman,143250
2024,3,districts,north and middle andaman,21728
2024,3,districts,nicobar,7495
2024,3,pincodes,744103,42228
2024,3,pincodes,744105,22090
2024,3,pincodes,744102,17618
2024,3,pincodes,744104,17606
2024,3,pincodes,744101,11136
2024,3,pincodes,744202,9206
2024,3,pincodes,744106,7682
2024,3,pincodes,744211,7045
2024,3,pincodes,744107,6127
2024,3,pincodes,744301,4126
2024,4,districts,south andaman,148543
2024,4,districts,north and middle andaman,22547
2024,4,districts,nicobar,7698
2024,4,pincodes,744103,43485
2024,4,pincodes,744105,22976
2024,4,pincodes,744104,18509
2024,4,pincodes,744102,18169
2024,4,pincodes,744101,11564
2024,4,pincodes,744202,9545
2024,4,pincodes,744106,7974
2024,4,pincodes,744211,7337
2024,4,pincodes,744107,6333
2024,4,pincodes,744301,4221
2018,1,districts,visakhapatnam,497187
2018,1,districts,east godavari,350356
2018,1,districts,krishna,323673
2018,1,districts,guntur,317065
2018,1,districts,chittoor,309541
2018,1,districts,anantapur,241192
2018,1,districts,kurnool,240133
2018,1,districts,west godavari,213335
2018,1,districts,spsr nellore,194475
2018,1,districts,prakasam,189949
2018,1,pincodes,517501,39884
2018,1,pincodes,530016,34201
2018,1,pincodes,517507,34111
2018,1,pincodes,515001,31964
2018,1,pincodes,516001,29078
2018,1,pincodes,518002,29043
2018,1,pincodes,530026,26889
2018,1,pincodes,516360,26187
2018,1,pincodes,520010,24397
2018,1,pincodes,524002,23439
2018,2,districts,visakhapatnam,636052
2018,2,districts,east godavari,454398
2018,2,districts,krishna,431965
2018,2,districts,guntur,420326
2018,2,districts,chittoor,414306
2018,2,districts,anantapur,326383
2018,2,districts,kurnool,319313
2018,2,districts,west godavari,282393
2018,2,districts,spsr nellore,261049
2018,2,districts,prakasam,253458
2018,2,pincodes,517501,53468
2018,2,pincodes,517507,45241
2018,2,pincodes,530016,43386
2018,2,pincodes,515001,42466
2018,2,pincodes,516001,38402
2018,2,pincodes,518002,37593
2018,2,pincodes,516360,34544
2018,2,pincodes,530026,34126
2018,2,pincodes,520010,31871
2018,2,pincodes,524002,31134
2018,3,districts,visakhapatnam,769096
2018,3,districts,east godavari,558982
2018,3,districts,krishna,537086
2018,3,districts,guntur,518931
2018,3,districts,chittoor,515727
2018,3,districts,anantapur,405855
2018,3,districts,kurnool,394311
2018,3,districts,west godavari,349782
2018,3,districts,spsr nellore,322446
2018,3,districts,prakasam,314899
2018,3,pincodes,517501,65157
2018,3,pincodes,517507,54849
2018,3,pincodes,530016,52259
2018,3,pincodes,515001,51449
2018,3,pincodes,516001,46691
2018,3,pincodes,518002,45145
2018,3,pincodes,516360,41963
2018,3,pincodes,530026,40580
2018,3,pincodes,520010,38918
2018,3,pincodes,524002,37559
2018,4,districts,visakhapatnam,978288
2018,4,districts,east godavari,694455
2018,4,districts,krishna,682479
2018,4,districts,chittoor,665280
2018,4,districts,guntur,659552
2018,4,districts,anantapur,510892
2018,4,districts,kurnool,498582
2018,4,districts,west godavari,435668
2018,4,districts,spsr nellore,407495
2018,4,districts,prakasam,394962
2018,4,pincodes,517501,82873
2018,4,pincodes,517507,70421
2018,4,pincodes,530016,65549
2018,4,pincodes,515001,63576
2018,4,pincodes,516001,58028
2018,4,pincodes,518002,55735
2018,4,pincodes,516360,52058
2018,4,pincodes,530026,51900
2018,4,pincodes,520010,48991
2018,4,pincodes,524002,46616
2019,1,districts,visakhapatnam,1174517
2019,1,districts,east godavari,839277
2019,1,districts,krishna,833694
2019,1,districts,chittoor,812314
2019,1,districts,guntur,802394
2019,1,districts,anantapur,612162
2019,1,districts,kurnool,599422
2019,1,districts,west godavari,523372
2019,1,districts,spsr nellore,491908
2019,1,districts,prakasam,474260
2019,1,pincodes,517501,100561
2019,1,pincodes,517507,85980
2019,1,pincodes,530016,77790
2019,1,pincodes,515001,75171
2019,1,pincodes,516001,68514
2019,1,pincodes,518002,66689
2019,1,pincodes,530026,61623
2019,1,pincodes,516360,60798
2019,1,pincodes,520010,59055
2019,1,pincodes,524002,55931
2019,2,districts,visakhapatnam,1318740
2019,2,districts,krishna,952300
2019,2,districts,east godavari,945181
2019,2,districts,chittoor,925491
2019,2,districts,guntur,915256
2019,2,districts,anantapur,695114
2019,2,districts,kurnool,680118
2019,2,districts,west godavari,592185
2019,2,districts,spsr nellore,558303
2019,2,districts,prakasam,539462
2019,2,pincodes,517501,113033
2019,2,pincodes,517507,97534
2019,2,pincodes,530016,87556
2019,2,pincodes,515001,84157
2019,2,pincodes,516001,76617
2019,2,pincodes,518002,75952
2019,2,pincodes,530026,68283
2019,2,pincodes,516360,66885
2019,2,pincodes,520010,66082
2019,2,pincodes,524002,62933
2019,3,districts,visakhapatnam,1460464
2019,3,districts,krishna,1066546
2019,3,districts,east godavari,1057167
2019,3,districts,chittoor,1032733
2019,3,districts,guntur,1026418
2019,3,districts,anantapur,773656
2019,3,districts,kurnool,755024
2019,3,districts,west godavari,662102
2019,3,districts,spsr nellore,619592
2019,3,districts,prakasam,598568
2019,3,pincodes,517501,124727
2019,3,pincodes,517507,108199
2019,3,pincodes,530016,97323
2019,3,pincodes,515001,93191
2019,3,pincodes,518002,84918
2019,3,pincodes,516001,84693
2019,3,pincodes,530026,74501
2019,3,pincodes,516360,73267
2019,3,pincodes,520010,72722
2019,3,pincodes,524002,69783
2019,4,districts,visakhapatnam,1620235
2019,4,districts,krishna,1199971
2019,4,districts,east godavari,1195228
2019,4,districts,guntur,1158708
2019,4,districts,chittoor,1156351
2019,4,districts,anantapur,873033
2019,4,districts,kurnool,846885
2019,4,districts,west godavari,750078
2019,4,districts,spsr nellore,697154
2019,4,districts,prakasam,673522
2019,4,pincodes,517501,136436
2019,4,pincodes,517507,119146
2019,4,pincodes,530016,106404
2019,4,pincodes,515001,102848
2019,4,pincodes,516001,94209
2019,4,pincodes,518002,94193
2019,4,pincodes,516360,81619
2019,4,pincodes,530026,81191
2019,4,pincodes,520010,79453
2019,4,pincodes,524002,77681
2020,1,districts,visakhapatnam,1763581
2020,1,districts,krishna,1331602
2020,1,districts,east godavari,1329664
2020,1,districts,guntur,1289678
2020,1,districts,chittoor,1270907
2020,1,districts,anantapur,971850
2020,1,districts,kurnool,936293
2020,1,districts,west godavari,843835
2020,1,districts,spsr nellore,775440
2020,1,districts,prakasam,748655
2020,1,pincodes,517501,146823
2020,1,pincodes,517507,129214
2020,1,pincodes,530016,114042
2020,1,pincodes,515001,111359
2020,1,pincodes,518002,102905
2020,1,pincodes,516001,102893
2020,1,pincodes,516360,89774
