year,quarter,category,type,count,amount
2020,2,Others,TOTAL,1939,1761404.4023099935
2020,3,Recharge & bill payments,TOTAL,514907,153463816.21184397
2020,3,Peer-to-peer payments,TOTAL,370418,2361603431.37578
2020,3,Merchant payments,TOTAL,72736,88145178.69272713
2020,3,Financial Services,TOTAL,1761,4030599.9171272423
2020,3,Others,TOTAL,3005,2695539.3607389224
2020,4,Peer-to-peer payments,TOTAL,522019,3254744938.4105625
2020,4,Recharge & bill payments,TOTAL,513895,152389181.21743062
2020,4,Merchant payments,TOTAL,167387,156682926.02384603
2020,4,Financial Services,TOTAL,1749,2391651.8783250954
2020,4,Others,TOTAL,4079,4055324.315454754
2021,1,Peer-to-peer payments,TOTAL,566209,3460488558.9436507
2021,1,Recharge & bill payments,TOTAL,450649,142358376.9003836
2021,1,Merchant payments,TOTAL,155966,204958020.0891498
2021,1,Financial Services,TOTAL,1558,2672460.4740365944
2021,1,Others,TOTAL,3074,3301662.6094231335
2021,2,Peer-to-peer payments,TOTAL,762946,4000960152.0755496
2021,2,Recharge & bill payments,TOTAL,556680,165579844.25105897
2021,2,Merchant payments,TOTAL,243375,283709438.5363142
2021,2,Financial Services,TOTAL,1582,2761076.7934988844
2021,2,Others,TOTAL,3755,3415105.3379601175
2021,3,Peer-to-peer payments,TOTAL,986088,5033603845.032885
2021,3,Recharge & bill payments,TOTAL,600102,187390578.30403775
2021,3,Merchant payments,TOTAL,314658,449869060.7842621
2021,3,Financial Services,TOTAL,1934,3348547.8272713376
2021,3,Others,TOTAL,4185,3912143.3503634185
2021,4,Peer-to-peer payments,TOTAL,1227616,6022733378.120082
2021,4,Recharge & bill payments,TOTAL,633248,207784816.33218512
2021,4,Merchant payments,TOTAL,521447,704195694.9939187
2021,4,Financial Services,TOTAL,2386,3933557.2795471298
2021,4,Others,TOTAL,5901,4862905.885615055
2022,1,Peer-to-peer payments,TOTAL,1403584,6670641250.45945
2022,1,Merchant payments,TOTAL,720803,917155358.7177179
2022,1,Recharge & bill payments,TOTAL,670576,231933129.00412333
2022,1,Financial Services,TOTAL,3053,3359625.792926075
2022,1,Others,TOTAL,6052,5002264.113148138
2022,2,Peer-to-peer payments,TOTAL,1751568,7627061474.687715
2022,2,Merchant payments,TOTAL,1108353,1255513517.3639429
2022,2,Recharge & bill payments,TOTAL,688770,241162643.19480157
2022,2,Financial Services,TOTAL,2466,4063469.0998270046
2022,2,Others,TOTAL,5768,3864269.879579009
2022,3,Peer-to-peer payments,TOTAL,1967086,7365427284.274204
2022,3,Merchant payments,TOTAL,1316326,1413247143.4889917
2022,3,Recharge & bill payments,TOTAL,649322,238448083.80779752
2022,3,Financial Services,TOTAL,1997,4763324.776043448
2022,3,Others,TOTAL,4687,3224948.7015704075
2022,4,Peer-to-peer payments,TOTAL,2251135,7768088687.67791
2022,4,Merchant payments,TOTAL,1704968,1669602212.9174638
2022,4,Recharge & bill payments,TOTAL,669151,239412553.61214688
2022,4,Financial Services,TOTAL,2617,3785469.3993366556
2022,4,Others,TOTAL,4838,4020773.8953960314
2023,1,Peer-to-peer payments,TOTAL,3879583,13170741327.0
2023,1,Merchant payments,TOTAL,2922784,2802762028.0
2023,1,Recharge & bill payments,TOTAL,1229475,409663161.0
2023,1,Financial Services,TOTAL,4142,6310412.0
2023,1,Others,TOTAL,6841,5101526.0
2023,2,Peer-to-peer payments,TOTAL,4883817,15695323405.0
2023,2,Merchant payments,TOTAL,4091876,3651614280.0
2023,2,Recharge & bill payments,TOTAL,1374689,447452168.0
2023,2,Financial Services,TOTAL,3392,5815474.0
2023,2,Others,TOTAL,6714,5493337.0
2023,3,Peer-to-peer payments,TOTAL,5889357,16351752522.0
2023,3,Merchant payments,TOTAL,5451474,4277046551.0
2023,3,Recharge & bill payments,TOTAL,1450780,482412481.0
2023,3,Financial Services,TOTAL,4825,11365670.0
2023,3,Others,TOTAL,5997,4813862.0
2023,4,Peer-to-peer payments,TOTAL,6678381,18554712209.0
2023,4,Merchant payments,TOTAL,6435278,5043099494.0
2023,4,Recharge & bill payments,TOTAL,1491471,515181105.0
2023,4,Financial Services,TOTAL,5573,11079378.0
2023,4,Others,TOTAL,7039,4727608.0
2024,1,Merchant payments,TOTAL,7491171,5669482843.0
2024,1,Peer-to-peer payments,TOTAL,7238315,19793142980.0
2024,1,Recharge & bill payments,TOTAL,1664938,568014875.0
2024,1,Financial Services,TOTAL,6408,13072238.0
2024,1,Others,TOTAL,5582,3331540.0
2024,2,Merchant payments,TOTAL,9567105,6815204405.0
2024,2,Peer-to-peer payments,TOTAL,8120757,22271137791.0
2024,2,Recharge & bill payments,TOTAL,1776684,595957635.0
2024,2,Financial Services,TOTAL,7896,20769976.0
2024,2,Others,TOTAL,5930,3281823.0
2024,3,Merchant payments,TOTAL,12464040,7709848647.0
2024,3,Peer-to-peer payments,TOTAL,10083155,23214155044.0
2024,3,Recharge & bill payments,TOTAL,1886589,653172013.0
2024,3,Financial Services,TOTAL,8170,21220623.0
2024,3,Others,TOTAL,5188,3560378.0
2024,4,Merchant payments,TOTAL,14117429,8515314488.0
2024,4,Peer-to-peer payments,TOTAL,10758583,25848886063.0
2024,4,Recharge & bill payments,TOTAL,1886780,695358159.0
2024,4,Financial Services,TOTAL,25593,16838759.0
2024,4,Others,TOTAL,5072,3489404.0
2018,1,Recharge & bill payments,TOTAL,632092,93491181.14056379
2018,1,Peer-to-peer payments,TOTAL,318025,993525195.9818655
2018,1,Merchant payments,TOTAL,40482,34501622.89266755
2018,1,Financial Services,TOTAL,18172,4936862.200688562
2018,1,Others,TOTAL,48110,31349593.99668264
2018,2,Recharge & bill payments,TOTAL,984160,174427478.21340805
2018,2,Peer-to-peer payments,TOTAL,530781,2064314053.1339972
2018,2,Merchant payments,TOTAL,79307,73366344.80739225
2018,2,Financial Services,TOTAL,22773,7051504.657611102
2018,2,Others,TOTAL,46852,31425754.725386057
2018,3,Recharge & bill payments,TOTAL,1275136,254569069.32411742
2018,3,Peer-to-peer payments,TOTAL,843571,3424136709.5088205
2018,3,Merchant payments,TOTAL,159532,96783839.37466942
2018,3,Financial Services,TOTAL,22677,4741123.821880115
2018,3,Others,TOTAL,50935,30904247.884785894
2018,4,Recharge & bill payments,TOTAL,1703488,317661277.3470997
2018,4,Peer-to-peer payments,TOTAL,1279089,5284776455.070784
2018,4,Merchant payments,TOTAL,667293,240563395.2777939
2018,4,Financial Services,TOTAL,28035,6331912.52655252
2018,4,Others,TOTAL,56267,38689818.79087821
2019,1,Recharge & bill payments,TOTAL,1993220,400281677.94382846
2019,1,Peer-to-peer payments,TOTAL,1976310,7291433300.700247
2019,1,Merchant payments,TOTAL,494871,266644645.74929428
2019,1,Financial Services,TOTAL,20162,4612454.1127945455
2019,1,Others,TOTAL,48442,39127457.944687635
2019,2,Recharge & bill payments,TOTAL,2512932,539315772.8606573
2019,2,Peer-to-peer payments,TOTAL,2293770,10035232820.852964
2019,2,Merchant payments,TOTAL,573646,326844709.5879724
2019,2,Financial Services,TOTAL,13654,4037222.414240564
2019,2,Others,TOTAL,60927,49538663.41037582
2019,3,Peer-to-peer payments,TOTAL,2713539,11835800855.176552
2019,3,Recharge & bill payments,TOTAL,2645302,639885372.7480905
2019,3,Merchant payments,TOTAL,513728,421380275.4207429
2019,3,Financial Services,TOTAL,8606,6403456.344768786
2019,3,Others,TOTAL,61396,46973660.73634353
2019,4,Peer-to-peer payments,TOTAL,3222143,14083346879.361855
2019,4,Recharge & bill payments,TOTAL,2937800,704118873.972094
2019,4,Merchant payments,TOTAL,544053,456318130.082201
2019,4,Financial Services,TOTAL,9621,3492255.0860687294
2019,4,Others,TOTAL,46893,34707757.009855896
2020,1,Peer-to-peer payments,TOTAL,4058740,18977446151.768826
2020,1,Recharge & bill payments,TOTAL,3897975,971722606.1579468
2020,1,Merchant payments,TOTAL,792646,675423852.9512749
2020,1,Financial Services,TOTAL,10173,7054325.507515656
2020,1,Others,TOTAL,49326,36781411.34368035
2020,2,Recharge & bill payments,TOTAL,6045321,1612522828.7163475
2020,2,Peer-to-peer payments,TOTAL,3648386,17358374071.26616
2020,2,Merchant payments,TOTAL,742400,749018053.2400584
2020,2,Financial Services,TOTAL,19814,18130004.687672265
2020,2,Others,TOTAL,49278,28255168.009208795
2020,3,Peer-to-peer payments,TOTAL,5637893,26646565777.43919
2020,3,Recharge & bill payments,TOTAL,5292154,1627282415.9451878
2020,3,Merchant payments,TOTAL,1383230,1492484153.3873158
2020,3,Financial Services,TOTAL,24954,28452966.026372254
2020,3,Others,TOTAL,59480,36605946.74600269
2020,4,Peer-to-peer payments,TOTAL,7538478,36013292450.814384
2020,4,Recharge & bill payments,TOTAL,5383505,1662189124.4177454
2020,4,Merchant payments,TOTAL,2392184,2466913305.59039
2020,4,Financial Services,TOTAL,29764,32314809.975261033
2020,4,Others,TOTAL,79523,51901628.46643049
2021,1,Peer-to-peer payments,TOTAL,9449096,45476079487.10464
2021,1,Recharge & bill payments,TOTAL,6494111,2103017761.546533
2021,1,Merchant payments,TOTAL,3459132,3657261586.2001615
2021,1,Financial Services,TOTAL,34049,41291047.3832124
2021,1,Others,TOTAL,75672,48814663.88782827
2021,2,Peer-to-peer payments,TOTAL,11668399,51521387890.61253
2021,2,Recharge & bill payments,TOTAL,9058005,2657676415.2458973
2021,2,Merchant payments,TOTAL,4562669,4914753140.040101
2021,2,Financial Services,TOTAL,49671,46106001.498141706
2021,2,Others,TOTAL,94161,52549929.267157935
2021,3,Peer-to-peer payments,TOTAL,15617592,64131823895.235466
2021,3,Recharge & bill payments,TOTAL,10284267,3248364164.1984267
2021,3,Merchant payments,TOTAL,7431371,8208706348.034584
2021,3,Financial Services,TOTAL,39479,43889820.495989755
2021,3,Others,TOTAL,131732,67715045.34317216
2021,4,Peer-to-peer payments,TOTAL,21393962,86801625126.53499
2021,4,Merchant payments,TOTAL,12895755,13378765005.905182
2021,4,Recharge & bill payments,TOTAL,11484376,3842004488.3733196
2021,4,Financial Services,TOTAL,60724,65456475.826191336
2021,4,Others,TOTAL,185544,97116796.57575196
2022,1,Peer-to-peer payments,TOTAL,27156085,108855352347.44865
2022,1,Merchant payments,TOTAL,19011883,18833132506.022354
2022,1,Recharge & bill payments,TOTAL,12474674,4424035840.366192
2022,1,Financial Services,TOTAL,68432,73257991.39188361
2022,1,Others,TOTAL,178812,94659207.47378007
2022,2,Peer-to-peer payments,TOTAL,33879530,123829913105.31845
2022,2,Merchant payments,TOTAL,28377534,24333260089.826862
2022,2,Recharge & bill payments,TOTAL,13858113,4814695679.877083
2022,2,Financial Services,TOTAL,50785,55549153.74320389
2022,2,Others,TOTAL,168763,77624058.0178437
2022,3,Peer-to-peer payments,TOTAL,37000266,127264703851.96637
2022,3,Merchant payments,TOTAL,34935460,28789992307.161205
2022,3,Recharge & bill payments,TOTAL,13974568,5295136932.037907
2022,3,Financial Services,TOTAL,65066,62882386.459812224
2022,3,Others,TOTAL,138451,76363577.27323309
2022,4,Peer-to-peer payments,TOTAL,44828832,150693397669.18314
2022,4,Merchant payments,TOTAL,43605784,36033810141.574844
2022,4,Recharge & bill payments,TOTAL,15344794,5773980885.270762
2022,4,Financial Services,TOTAL,74414,75960367.91633397
2022,4,Others,TOTAL,127443,76370123.60102956
2023,1,Merchant payments,TOTAL,48987048,39416860194.0
2023,1,Peer-to-peer payments,TOTAL,48461200,166509153749.0
2023,1,Recharge & bill payments,TOTAL,16113464,6266406177.0
2023,1,Financial Services,TOTAL,82270,86978703.0
2023,1,Others,TOTAL,116656,74768264.0
2023,2,Merchant payments,TOTAL,62403711,45515248236.0
2023,2,Peer-to-peer payments,TOTAL,57852989,182809282981.0
2023,2,Recharge & bill payments,TOTAL,17858409,6631355080.0
2023,2,Financial Services,TOTAL,81172,84797972.0
2023,2,Others,TOTAL,94672,70104514.0
2023,3,Merchant payments,TOTAL,82126315,51533166362.0
2023,3,Peer-to-peer payments,TOTAL,66737077,185030502675.0
2023,3,Recharge & bill payments,TOTAL,18524152,7310558505.0
2023,3,Financial Services,TOTAL,105975,118529318.0
2023,3,Others,TOTAL,81832,65257542.0
2023,4,Merchant payments,TOTAL,95438754,60513904505.0
2023,4,Peer-to-peer payments,TOTAL,79797949,216875937740.0
2023,4,Recharge & bill payments,TOTAL,18323202,8011077428.0
2023,4,Financial Services,TOTAL,119386,142552746.0
2023,4,Others,TOTAL,72866,60164512.0
2024,1,Merchant payments,TOTAL,110124616,68499650021.0
2024,1,Peer-to-peer payments,TOTAL,90992228,244008762377.0
2024,1,Recharge & bill payments,TOTAL,20239264,8488075878.0
2024,1,Financial Services,TOTAL,102326,135951454.0
2024,1,Others,TOTAL,66622,51466300.0
2024,2,Merchant payments,TOTAL,143699277,78145261323.0
2024,2,Peer-to-peer payments,TOTAL,105356010,258191846219.0
2024,2,Recharge & bill payments,TOTAL,22086844,8765311662.0
2024,2,Financial Services,TOTAL,120443,151366643.0
2024,2,Others,TOTAL,64513,54884363.0
2024,3,Merchant payments,TOTAL,161259693,79570459117.0
2024,3,Peer-to-peer payments,TOTAL,112031342,244082572337.0
2024,3,Recharge & bill payments,TOTAL,21850799,9670483722.0
2024,3,Financial Services,TOTAL,131635,175945223.0
2024,3,Others,TOTAL,72122,58848151.0
2024,4,Merchant payments,TOTAL,181752000,90150626448.0
2024,4,Peer-to-peer payments,TOTAL,129207094,282320195685.0
2024,4,Recharge & bill payments,TOTAL,20970477,10067635906.0
2024,4,Financial Services,TOTAL,438162,173496870.0
2024,4,Others,TOTAL,73798,74451050.0
2018,1,Recharge & bill payments,TOTAL,3159922,375559206.7727593
2018,1,Peer-to-peer payments,TOTAL,2052089,5295346761.45083
2018,1,Financial Services,TOTAL,194295,33999413.87739952
2018,1,Merchant payments,TOTAL,138885,139827755.73655012
2018,1,Others,TOTAL,279111,201025034.17960182
2018,2,Recharge & bill payments,TOTAL,4346849,700649777.0602969
2018,2,Peer-to-peer payments,TOTAL,3447898,12141448845.077621
2018,2,Merchant payments,TOTAL,311487,318571872.8216527
2018,2,Financial Services,TOTAL,267433,45332532.096432865
2018,2,Others,TOTAL,258711,300128082.6160458
2018,3,Peer-to-peer payments,TOTAL,8893764,18695889187.89432
2018,3,Recharge & bill payments,TOTAL,4401439,804061398.5166465
2018,3,Merchant payments,TOTAL,586862,367608510.7261781
2018,3,Financial Services,TOTAL,274510,33276460.45213346
2018,3,Others,TOTAL,211229,234968821.31206354
2018,4,Peer-to-peer payments,TOTAL,8094296,26224303882.80399
2018,4,Recharge & bill payments,TOTAL,5469096,986310785.0093702
2018,4,Merchant payments,TOTAL,1680664,848968693.0665624
2018,4,Financial Services,TOTAL,237247,36199427.51318769
2018,4,Others,TOTAL,251098,302214380.18458414
2019,1,Peer-to-peer payments,TOTAL,16807040,38824078062.32093
2019,1,Recharge & bill payments,TOTAL,7036367,1333688182.5386746
2019,1,Merchant payments,TOTAL,2055267,1024996999.5279309
2019,1,Financial Services,TOTAL,204689,28599535.734409343
2019,1,Others,TOTAL,252871,291464734.4043106
2019,2,Peer-to-peer payments,TOTAL,15837449,58381285240.80835
2019,2,Recharge & bill payments,TOTAL,9279442,1996804238.2749753
2019,2,Merchant payments,TOTAL,4365465,2308145849.844257
2019,2,Financial Services,TOTAL,129603,63338108.53755434
2019,2,Others,TOTAL,348520,382864846.0767575
2019,3,Peer-to-peer payments,TOTAL,15446119,61831776093.09613
2019,3,Recharge & bill payments,TOTAL,9115040,2140566974.705637
2019,3,Merchant payments,TOTAL,7206001,3413490288.3137074
2019,3,Financial Services,TOTAL,89997,20145460.42764103
2019,3,Others,TOTAL,282743,286804437.7358033
2019,4,Peer-to-peer payments,TOTAL,26337842,86340631422.24606
2019,4,Recharge & bill payments,TOTAL,11358597,2649616529.830146
2019,4,Merchant payments,TOTAL,5519582,4177574379.0405855
2019,4,Financial Services,TOTAL,100192,18815964.761792127
2019,4,Others,TOTAL,214101,126788281.9306988
2020,1,Peer-to-peer payments,TOTAL,23163922,99873688132.9031
2020,1,Recharge & bill payments,TOTAL,13837430,3680590624.9006104
2020,1,Merchant payments,TOTAL,7822567,5562692116.5708065
2020,1,Financial Services,TOTAL,57233,23954789.407903705
2020,1,Others,TOTAL,200663,115927863.46366584
2020,2,Peer-to-peer payments,TOTAL,26572651,116244368941.33606
2020,2,Recharge & bill payments,TOTAL,19522564,5642294772.453551
2020,2,Merchant payments,TOTAL,7011681,6760404421.62296
2020,2,Financial Services,TOTAL,73119,54077813.2606806
2020,2,Others,TOTAL,206727,105377680.17075577
2020,3,Peer-to-peer payments,TOTAL,37294332,153664683751.53278
2020,3,Recharge & bill payments,TOTAL,19027978,6313780616.601829
2020,3,Merchant payments,TOTAL,14777337,13111735855.02769
2020,3,Financial Services,TOTAL,104135,81355476.16367023
2020,3,Others,TOTAL,299966,157309412.49242482
2020,4,Peer-to-peer payments,TOTAL,49432098,208484557891.42865
2020,4,Merchant payments,TOTAL,26750991,23185594534.30522
2020,4,Recharge & bill payments,TOTAL,19908687,6926960996.688756
2020,4,Financial Services,TOTAL,119416,100785736.00790763
2020,4,Others,TOTAL,380481,207713978.04223877
2021,1,Peer-to-peer payments,TOTAL,58566582,242013312361.31104
2021,1,Merchant payments,TOTAL,33959313,30171144593.369873
2021,1,Recharge & bill payments,TOTAL,21974086,8505455545.448764
2021,1,Financial Services,TOTAL,124277,112949858.25028673
2021,1,Others,TOTAL,308219,170787342.8481179
2021,2,Peer-to-peer payments,TOTAL,78694099,319758683264.15344
2021,2,Merchant payments,TOTAL,44686786,43458914639.77138
2021,2,Recharge & bill payments,TOTAL,31646149,11030849713.502428
2021,2,Financial Services,TOTAL,149791,116086345.91301711
2021,2,Others,TOTAL,426797,215721223.2386405
2021,3,Peer-to-peer payments,TOTAL,92785704,331514102784.2631
2021,3,Merchant payments,TOTAL,64094961,53849745604.9643
2021,3,Recharge & bill payments,TOTAL,30081746,11327303470.019915
2021,3,Financial Services,TOTAL,135748,130349071.61901987
2021,3,Others,TOTAL,572954,241260025.54569885
2021,4,Peer-to-peer payments,TOTAL,117340712,423665098014.2792
2021,4,Merchant payments,TOTAL,95992559,81729122295.53772
2021,4,Recharge & bill payments,TOTAL,30824177,13438634948.212643
2021,4,Financial Services,TOTAL,186298,173358268.82083318
2021,4,Others,TOTAL,783199,365400541.9114517
2022,1,Peer-to-peer payments,TOTAL,138085265,500024806542.69324
2022,1,Merchant payments,TOTAL,114892163,95507710275.50963
2022,1,Recharge & bill payments,TOTAL,30545266,15431605247.390364
2022,1,Financial Services,TOTAL,169722,148088975.22896564
2022,1,Others,TOTAL,698018,299484690.3236611
2022,2,Peer-to-peer payments,TOTAL,164119431,610448610667.7207
2022,2,Merchant payments,TOTAL,158289353,126423430586.42947
2022,2,Recharge & bill payments,TOTAL,36950622,17225668601.948982
2022,2,Financial Services,TOTAL,124199,116203820.91131489
2022,2,Others,TOTAL,661424,247541289.12967217
2022,3,Merchant payments,TOTAL,198273336,137873615624.72937
2022,3,Peer-to-peer payments,TOTAL,192304951,632747186972.1919
2022,3,Recharge & bill payments,TOTAL,46044353,20417791249.028316
2022,3,Financial Services,TOTAL,179533,161987346.1868727
2022,3,Others,TOTAL,565212,245905365.7791165
2022,4,Merchant payments,TOTAL,243777692,172924170171.63205
2022,4,Peer-to-peer payments,TOTAL,225487662,739870172148.0806
2022,4,Recharge & bill payments,TOTAL,47054083,22729599211.247635
2022,4,Financial Services,TOTAL,205989,199208429.5113938
2022,4,Others,TOTAL,559223,288999714.3604311
2023,1,Merchant payments,TOTAL,251601655,175053265606.0
2023,1,Peer-to-peer payments,TOTAL,245677870,836428049163.0
2023,1,Recharge & bill payments,TOTAL,49781169,27372239431.0
2023,1,Financial Services,TOTAL,194601,158138446.0
2023,1,Others,TOTAL,575900,265267298.0
2023,2,Merchant payments,TOTAL,330603039,214402873623.0
